nombre_hotel,ciudad,tipo_alojamiento,precio_clp,puntuacion,prediction
Lodge Vista Hermosa Puerto Varas,Puerto Varas,hotel,210888.0,7.3,2
"Park Inn By Radisson, Puerto Varas",Puerto Varas,hotel,88260.0,8.5,0
Parque la Pajarera,Puerto Varas,hotel,80595.0,8.9,0
Patagonia Route B&B,Puerto Varas,hotel,101012.0,8.2,1
Puerto Chico Hotel,Puerto Varas,hotel,88331.0,8.4,0
Puerto Chico Hotel,Puerto Varas,hotel,101012.0,8.5,0
Radisson,Puerto Varas,hotel,144118.0,9.4,2
Radisson Hotel Puerto Varas,Puerto Varas,hotel,177383.0,8.4,2
Radisson Hotel Puerto Varas,Puerto Varas,hotel,190000.0,8.4,2
Radisson Puerto Varas,Puerto Varas,hotel,188516.0,6.8,2
Solace Hotel,Puerto Varas,hotel,141425.0,7.7,2
Solace Hotel Puerto Varas,Puerto Varas,hotel,107259.0,8.6,0
Solace Hotel Puerto Varas,Puerto Varas,hotel,113549.0,8.9,0
Weisserhaus,Puerto Varas,hotel,47500.0,8.9,0
Weisserhaus,Puerto Varas,hotel,97799.0,9.2,0
Wyndham Puerto Varas Pettra,Puerto Varas,hotel,161339.0,9.1,2
Wyndham Puerto Varas Pettra,Puerto Varas,hotel,180174.0,7.9,2
Almasur Punta Arenas,Punta Arenas,hotel,87501.0,8.5,0
Apart Hotel Endurance,Punta Arenas,hotel,112832.0,7.9,1
Apartamentos Entre Fronteras,Punta Arenas,hotel,85968.0,8.4,0
Central House,Punta Arenas,hotel,53190.0,7.7,1
Chalet Chapital Punta Arenas,Punta Arenas,hotel,70607.0,8.5,0
Departamentos Los Ganaderos,Punta Arenas,hotel,110522.0,8.1,1
HOTEL LOS NAVEGANTES,Punta Arenas,hotel,71386.0,7.9,1
HOTEL LOS NAVEGANTES,Punta Arenas,hotel,190000.0,8.0,2
Haiken Hostal,Punta Arenas,hotel,45258.0,8.4,0
Hain Casa Hotel,Punta Arenas,hotel,83078.0,9.7,0
Hospedaje de la vita,Punta Arenas,hotel,107372.0,8.9,0
Hostal Balmaceda,Punta Arenas,hotel,32238.0,9.8,0
Hostal Boutique Terra Antarctica,Punta Arenas,hotel,64476.0,7.8,1
Hostal Cordillera,Punta Arenas,hotel,98648.0,7.9,1
Hostal Fernando de Magalhaes,Punta Arenas,hotel,82206.0,9.3,0
Hostal Hielo Sur,Punta Arenas,hotel,98648.0,9.0,0
Hostal Host Patagonia,Punta Arenas,hotel,31969.0,9.0,0
Hostal Patagonia,Punta Arenas,hotel,118861.0,8.2,2
Hostal Ventisqueros,Punta Arenas,hotel,80036.0,9.3,0
Hostel Entre Vientos,Punta Arenas,hotel,48182.0,9.3,0
Hotel Albatros,Punta Arenas,hotel,71638.0,8.7,0
Hotel Andino Punta Arenas,Punta Arenas,hotel,79297.0,7.0,1
Hotel Boutique La Yegua Loca,Punta Arenas,hotel,118940.0,9.4,0
Hotel Cabo De Hornos,Punta Arenas,hotel,126187.0,9.0,2
Hotel Cabo De Hornos,Punta Arenas,hotel,47500.0,9.0,0
Hotel Cabo De Hornos,Punta Arenas,hotel,126420.0,8.2,2
Hotel Cabo de Hornos,Punta Arenas,hotel,121133.0,8.0,2
Hotel Carpa Manzano,Punta Arenas,hotel,101549.0,8.4,0
Hotel Central Punta Arenas,Punta Arenas,hotel,183541.0,7.9,2
Hotel Central Punta Arenas,Punta Arenas,hotel,76793.0,7.5,1
Hotel Costanera Punta Arenas,Punta Arenas,hotel,103801.0,7.0,1
Hotel Del Mar Punta Arenas,Punta Arenas,hotel,154531.0,6.8,1
Hotel Del Mar Punta Arenas,Punta Arenas,hotel,209091.0,9.3,2
Hotel Diego de Almagro,Punta Arenas,hotel,41306.0,7.9,1
Hotel Diego de Almagro Punta Arenas,Punta Arenas,hotel,100950.0,8.2,1
Hotel Diego de Almagro Punta Arenas,Punta Arenas,hotel,115340.0,8.2,2
Hotel Dreams,Punta Arenas,hotel,72423.0,8.5,0
Hotel Isla Rey Jorge,Punta Arenas,hotel,97344.0,8.3,0
Hotel Isla Rey Jorge,Punta Arenas,hotel,116056.0,8.4,2
Hotel Jose Nogueira,Punta Arenas,hotel,78445.0,8.9,0
Hotel Jose Nogueira,Punta Arenas,hotel,134625.0,9.2,2
Hotel José Nogueira,Punta Arenas,hotel,112919.0,8.4,2
Hotel José Nogueira,Punta Arenas,hotel,95000.0,8.5,0
Hotel Los Navegantes,Punta Arenas,hotel,85108.0,8.3,0
Hotel Norte Punta Arenas,Punta Arenas,hotel,203553.0,7.6,2
Hotel Patagonia B&B,Punta Arenas,hotel,85968.0,9.1,0
Hotel Plaza,Punta Arenas,hotel,85311.0,8.4,0
Hotel Plaza,Punta Arenas,hotel,95000.0,8.4,0
Hotel Plaza,Punta Arenas,hotel,101710.0,9.0,0
Hotel Plaza Punta Arenas,Punta Arenas,hotel,110564.0,6.9,1
Hotel Plaza Punta Arenas,Punta Arenas,hotel,131803.0,9.1,2
Hotel Primavera Punta Arenas,Punta Arenas,hotel,210974.0,9.5,2
Hotel Primavera Punta Arenas,Punta Arenas,hotel,135492.0,8.5,2
Hotel Punta Arenas Apart Hotel,Punta Arenas,hotel,116581.0,8.4,2
Hotel Punta Arenas Boutique,Punta Arenas,hotel,147855.0,9.7,2
Hotel Punta Arenas Center,Punta Arenas,hotel,83608.0,8.4,0
Hotel Punta Arenas Inn,Punta Arenas,hotel,129836.0,8.9,2
Hotel Punta Arenas Plaza,Punta Arenas,hotel,130631.0,8.8,2
Hotel Punta Arenas Resort,Punta Arenas,hotel,92226.0,7.8,1
Hotel Punta Arenas Suites,Punta Arenas,hotel,75570.0,8.8,0
Hotel Sur Punta Arenas,Punta Arenas,hotel,56282.0,8.2,1
Hotel Sur Punta Arenas,Punta Arenas,hotel,72936.0,9.7,0
Hotel Vista Hermosa Punta Arenas,Punta Arenas,hotel,177798.0,6.6,2
Hotel Vista Hermosa Punta Arenas,Punta Arenas,hotel,223391.0,9.0,2
Innata Casa Hostal,Punta Arenas,hotel,65282.0,8.2,1
Karol Hostal,Punta Arenas,hotel,67454.0,9.6,0
La Casa Guesthouse,Punta Arenas,hotel,225654.0,9.4,2
La Mia NONNA,Punta Arenas,hotel,37703.0,9.1,0
Lodge Andino Punta Arenas,Punta Arenas,hotel,173877.0,9.1,2
Lodge Andino Punta Arenas,Punta Arenas,hotel,118151.0,7.6,1
Lodge Central Punta Arenas,Punta Arenas,hotel,62603.0,8.8,0
Lodge Central Punta Arenas,Punta Arenas,hotel,184778.0,9.5,2
Lodge Costanera Punta Arenas,Punta Arenas,hotel,174586.0,9.3,2
Lodge Costanera Punta Arenas,Punta Arenas,hotel,126439.0,7.1,1
Lodge Del Mar Punta Arenas,Punta Arenas,hotel,196873.0,9.4,2
Lodge Del Mar Punta Arenas,Punta Arenas,hotel,132235.0,7.4,1
Lodge Norte Punta Arenas,Punta Arenas,hotel,148565.0,7.6,2
Lodge Norte Punta Arenas,Punta Arenas,hotel,219661.0,9.6,2
Lodge Plaza Punta Arenas,Punta Arenas,hotel,92656.0,6.9,1
Lodge Plaza Punta Arenas,Punta Arenas,hotel,156797.0,9.1,2
Lodge Primavera Punta Arenas,Punta Arenas,hotel,177167.0,8.6,2
Lodge Primavera Punta Arenas,Punta Arenas,hotel,228439.0,8.3,2
Lodge Sur Punta Arenas,Punta Arenas,hotel,81969.0,8.6,0
Lodge Vista Hermosa Punta Arenas,Punta Arenas,hotel,148185.0,7.0,1
Matic Apartments,Punta Arenas,hotel,63397.0,8.6,0
Patagonia Hotel & Apart Suite,Punta Arenas,hotel,118205.0,8.3,2
Patagonia Mágica,Punta Arenas,hotel,30000.0,8.0,1
Portada De Magallanes,Punta Arenas,hotel,161189.0,8.0,2
Valyak Rent Apart Hotel - Servicios Integrales,Punta Arenas,hotel,74000.0,8.4,0
Altavista hostal apartamento,Rancagua,hotel,94248.0,7.7,1
Amplio departamento céntrico 3 habitaciones 1 baño - calefacción AC- parking privado,Rancagua,hotel,144000.0,10.0,2
Apart Hotel Campos Rancagua,Rancagua,hotel,74469.0,8.0,1
Bello Departamento Ideal para el Relax,Rancagua,hotel,62185.0,9.1,0
Cruz de Triana,Rancagua,hotel,108160.0,9.1,0
Cruz de Triana,Rancagua,hotel,96714.0,8.7,0
De Triana Hotel,Rancagua,hotel,144664.0,9.0,2
De Triana Hotel,Rancagua,hotel,86233.0,8.5,0
"Dep 2 habitaciones 1 baño , céntrico , parking , wifi , calefacción",Rancagua,hotel,77371.0,8.0,1
"Dep moderno al costado de HHRR , parking privado , wifi , cercano a panamericana 5",Rancagua,hotel,118436.0,10.0,0
Departamento 3 dormitorios a pasos Champion media luna Rancagua con parcking y Wifi,Rancagua,hotel,72476.0,7.5,1
"Departamento 3 habitaciones 1,5 baños , calefacción AC , cercano a carretera panamericana 5",Rancagua,hotel,64423.0,10.0,0
Departamento Hospedaje Rancagua Centro,Rancagua,hotel,56674.0,8.8,0
Departamento Rancagua centro hermosa vista frente a supermercado y locales comerciales,Rancagua,hotel,135000.0,10.0,0
Departamento acogedor y familiar,Rancagua,hotel,166695.0,8.0,2
Diego De Almagro Rancagua,Rancagua,hotel,125369.0,8.7,2
Doña Irene B & B,Rancagua,hotel,127877.0,9.2,2
Hermoso Depto Almarza,Rancagua,hotel,55000.0,9.3,0
Hermoso Depto Central,Rancagua,hotel,100000.0,9.0,0
Hermoso Depto Centrico,Rancagua,hotel,179848.0,7.7,2
Hermoso Depto Terraza,Rancagua,hotel,120779.0,8.7,2
Hermoso Depto Terraza,Rancagua,hotel,71737.0,7.6,1
Hospedaje Rancagua - Centro - Hermoso Departamento,Rancagua,hotel,111658.0,7.6,1
Hospedaje Rancagua - Centro - Hermoso Departamento,Rancagua,hotel,66557.0,8.0,1
Hostal Viña Malva,Rancagua,hotel,73637.0,9.2,0
Hotel Aires del Sur Centro de Rancagua,Rancagua,hotel,97831.0,8.2,1
Hotel Andino Rancagua,Rancagua,hotel,131379.0,6.8,1
Hotel Andino Rancagua,Rancagua,hotel,83258.0,8.9,0
Hotel Casa Millan Inn,Rancagua,hotel,94010.0,8.0,1
Hotel Casa Real,Rancagua,hotel,85727.0,8.1,1
Hotel Central Rancagua,Rancagua,hotel,197600.0,6.8,2
Hotel Central Rancagua,Rancagua,hotel,214119.0,8.0,2
Hotel Costanera Rancagua,Rancagua,hotel,66738.0,7.2,1
Hotel Costanera Rancagua,Rancagua,hotel,173472.0,9.2,2
Hotel Del Mar Rancagua,Rancagua,hotel,55801.0,9.2,0
Hotel Diego De Almagro Rancagua,Rancagua,hotel,223531.0,8.4,2
Hotel Doria,Rancagua,hotel,120355.0,9.0,0
Hotel Mar Andino,Rancagua,hotel,171254.0,8.5,2
Hotel Mar Andino,Rancagua,hotel,118205.0,8.4,2
Hotel Norte Rancagua,Rancagua,hotel,188401.0,6.6,2
Hotel Plaza Rancagua,Rancagua,hotel,118672.0,7.9,1
Hotel Plaza Rancagua,Rancagua,hotel,179253.0,9.0,2
Hotel Primavera Rancagua,Rancagua,hotel,219688.0,9.1,2
Hotel Rancagua Apart Hotel,Rancagua,hotel,80597.0,8.4,0
Hotel Rancagua Boutique,Rancagua,hotel,71336.0,7.8,1
Hotel Rancagua Center,Rancagua,hotel,59808.0,8.8,0
Hotel Rancagua Inn,Rancagua,hotel,68949.0,8.0,1
Hotel Rancagua Lodge,Rancagua,hotel,92708.0,8.9,0
Hotel Rancagua Plaza,Rancagua,hotel,131999.0,8.9,2
Hotel Rancagua Suites,Rancagua,hotel,63184.0,7.6,1
Hotel Rio Rengo,Rancagua,hotel,98966.0,9.0,0
Hotel Sur Rancagua,Rancagua,hotel,104114.0,7.3,1
Hotel Sur Rancagua,Rancagua,hotel,111628.0,9.4,0
Hotel Terrado Rancagua,Rancagua,hotel,187478.0,8.7,2
Hotel Terrado Rancagua,Rancagua,hotel,100295.0,7.6,1
Hotel Vista Hermosa Rancagua,Rancagua,hotel,141973.0,7.2,1
Lodge Andino Rancagua,Rancagua,hotel,71364.0,9.3,0
Lodge Central Rancagua,Rancagua,hotel,193157.0,8.0,2
Lodge Central Rancagua,Rancagua,hotel,81141.0,9.5,0
Lodge Costanera Rancagua,Rancagua,hotel,55165.0,8.4,0
Lodge Costanera Rancagua,Rancagua,hotel,97863.0,7.8,1
Lodge Del Mar Rancagua,Rancagua,hotel,86369.0,6.9,1
Lodge Del Mar Rancagua,Rancagua,hotel,176191.0,9.6,2
Lodge Norte Rancagua,Rancagua,hotel,218893.0,9.3,2
Lodge Norte Rancagua,Rancagua,hotel,200522.0,8.7,2
Lodge Plaza Rancagua,Rancagua,hotel,188985.0,6.6,2
Lodge Plaza Rancagua,Rancagua,hotel,152358.0,8.7,2
Lodge Primavera Rancagua,Rancagua,hotel,132131.0,7.3,1
Lodge Primavera Rancagua,Rancagua,hotel,147065.0,8.7,2
Lodge Sur Rancagua,Rancagua,hotel,199129.0,9.2,2
Lodge Sur Rancagua,Rancagua,hotel,92214.0,9.7,0
Lodge Vista Hermosa Rancagua,Rancagua,hotel,90262.0,8.7,0
Lodge Vista Hermosa Rancagua,Rancagua,hotel,95404.0,7.3,1
Refugio Rancagua,Rancagua,hotel,50575.0,9.8,0
Relajado y central,Rancagua,hotel,99598.0,8.4,0
Relajado y central,Rancagua,hotel,49892.0,9.0,0
Residencial Astorga,Rancagua,hotel,117426.0,8.0,1
Uva Dulce B&B,Rancagua,hotel,96390.0,9.6,0
Vista Apartments - Aire Acondicionado y Estacionamiento,Rancagua,hotel,80595.0,8.4,0
ibis Rancagua,Rancagua,hotel,42209.0,7.1,1
residencial Astorga,Rancagua,hotel,69999.0,9.5,0
45 by Director,Santiago,hotel,163680.0,8.6,2
Almacruz Hotel y Centro de Convenciones,Santiago,hotel,82529.0,8.3,0
Almacruz Hotel y Centro de Convenciones (Ex Galerías),Santiago,hotel,122279.0,8.3,2
Best Western Premier Marina Las Condes,Santiago,hotel,137157.0,8.4,2
Best of Providencia Modern 2BR Steps from Metro,Santiago,hotel,139965.0,10.0,0
Casa Bueras,Santiago,hotel,101542.0,8.1,1
Casa Bueras,Santiago,hotel,169255.0,7.8,2
Courtyard by Marriott Santiago Airport,Santiago,hotel,134909.0,8.2,2
Courtyard by Marriott Santiago Las Condes,Santiago,hotel,180949.0,8.9,2
Debaines Hotel Santiago,Santiago,hotel,167456.0,8.5,2
Departamento Familiar Excelente ubicación para 5 personas,Santiago,hotel,225654.0,9.5,2
Departamento Santiago Centro Casco Histórico - VRS VRSUITE,Santiago,hotel,151564.0,8.8,2
Departamento con Terraza R&M,Santiago,hotel,101330.0,8.2,1
Depto Manuel Montt Providencia,Santiago,hotel,195000.0,8.8,2
DoubleTree by Hilton Santiago - Vitacura,Santiago,hotel,126802.0,8.3,2
DoubleTree by Hilton Santiago Kennedy,Santiago,hotel,128485.0,8.6,2
"DoubleTree by Hilton Santiago Kennedy, Chile",Santiago,hotel,220287.0,8.6,2
Estiloso 2BR Metro Santa Ana WIFI self-check in,Santiago,hotel,103873.0,9.0,0
Eurotel El Bosque,Santiago,hotel,70300.0,8.5,0
Exclusivo y seguro Departamento en El GOLF,Santiago,hotel,191806.0,8.6,2
Experiencia de primera clase a pasos del Costanera,Santiago,hotel,207029.0,8.5,2
Four Points by Sheraton Santiago,Santiago,hotel,211434.0,8.4,2
Four Points by Sheraton Santiago,Santiago,hotel,143475.0,8.1,2
Hampton By Hilton Santiago Las Condes,Santiago,hotel,203828.0,7.8,2
Holiday Inn,Santiago,hotel,176366.0,8.5,2
Holiday Inn Santiago,Santiago,hotel,105087.0,7.8,1
Holiday Inn Santiago,Santiago,hotel,69320.0,8.6,0
Holiday Inn Santiago - Airport Terminal By IHG,Santiago,hotel,136800.0,8.4,2
Holiday Inn Santiago - Airport Terminal By IHG,Santiago,hotel,182020.0,8.4,2
Holiday Inn Santiago - Airport Terminal by IHG,Santiago,hotel,137794.0,8.4,2
Hotel & Cafeteria Casa Zañartu,Santiago,hotel,70300.0,7.9,1
Hotel Andino Santiago,Santiago,hotel,108211.0,8.0,1
Hotel Andino Santiago,Santiago,hotel,226369.0,7.0,2
Hotel Bonaparte Santiago,Santiago,hotel,81921.0,8.2,1
Hotel Brasilia,Santiago,hotel,99147.0,8.0,1
Hotel Canciller - Ex Hotel Presidente,Santiago,hotel,105619.0,8.2,1
Hotel Capital Bellet,Santiago,hotel,127476.0,8.7,2
Hotel Central Santiago,Santiago,hotel,94820.0,9.1,0
Hotel Central Santiago,Santiago,hotel,83453.0,8.7,0
Hotel Costanera Santiago,Santiago,hotel,71579.0,7.7,1
Hotel Costanera Santiago,Santiago,hotel,185052.0,7.6,2
Hotel Del Mar Santiago,Santiago,hotel,171286.0,8.3,2
Hotel Del Mar Santiago,Santiago,hotel,154252.0,8.2,2
Hotel Diego de Velazquez,Santiago,hotel,159716.0,8.4,2
Hotel Director Vitacura,Santiago,hotel,159519.0,8.6,2
Hotel Eurotel Providencia,Santiago,hotel,149622.0,8.4,2
Hotel Fundador,Santiago,hotel,66213.0,8.0,1
Hotel Fundador,Santiago,hotel,75938.0,8.0,1
Hotel Gran Palace,Santiago,hotel,60800.0,8.1,1
Hotel Gran Palace,Santiago,hotel,103072.0,8.9,0
Hotel Ismael,Santiago,hotel,90454.0,8.5,0
Hotel Magnolia,Santiago,hotel,144251.0,9.2,2
Hotel Nativo,Santiago,hotel,70300.0,7.5,1
Hotel Nippon y Centro de Eventos,Santiago,hotel,65192.0,8.7,0
Hotel Nodo - El primer hotel de negocios en Chile,Santiago,hotel,214360.0,8.0,2
Hotel Norte Santiago,Santiago,hotel,175898.0,8.4,2
Hotel Panamericano,Santiago,hotel,71564.0,8.7,0
Hotel Plaza San Francisco,Santiago,hotel,95000.0,8.9,0
Hotel Plaza San Francisco,Santiago,hotel,111060.0,8.9,0
Hotel Plaza Santiago,Santiago,hotel,97723.0,9.3,0
Hotel Primavera Santiago,Santiago,hotel,122008.0,7.5,1
Hotel Santiago Apart Hotel,Santiago,hotel,207350.0,8.6,2
Hotel Santiago Boutique,Santiago,hotel,138437.0,8.9,2
Hotel Santiago Center,Santiago,hotel,212141.0,9.4,2
Hotel Santiago Lodge,Santiago,hotel,76738.0,8.7,0
Hotel Santiago Plaza,Santiago,hotel,148518.0,8.1,2
Hotel Santiago Resort,Santiago,hotel,141478.0,8.1,2
Hotel Santiago Suites,Santiago,hotel,149230.0,8.7,2
Hotel Sur Santiago,Santiago,hotel,202586.0,7.4,2
Hotel Tempo Rent,Santiago,hotel,154128.0,8.1,2
Hotel Vista Hermosa Santiago,Santiago,hotel,121049.0,9.0,0
Ibis Budget Santiago Providencia,Santiago,hotel,63467.0,8.0,1
Infinity Park Hotel,Santiago,hotel,98961.0,7.9,1
Isabel Suites Vitacura,Santiago,hotel,168550.0,9.2,2
Ladera Boutique Hotel,Santiago,hotel,176211.0,8.4,2
Lastarria Boutique,Santiago,hotel,155930.0,9.4,2
Lastarria Boutique Hotel,Santiago,hotel,172310.0,7.5,2
Le Méridien Santiago,Santiago,hotel,102600.0,8.0,1
Le Méridien Santiago,Santiago,hotel,95601.0,8.7,0
Lodge Andino Santiago,Santiago,hotel,134478.0,8.7,2
Lodge Andino Santiago,Santiago,hotel,206280.0,8.5,2
Lodge Central Santiago,Santiago,hotel,132024.0,7.0,1
Lodge Central Santiago,Santiago,hotel,60926.0,8.7,0
Lodge Costanera Santiago,Santiago,hotel,180940.0,8.8,2
Lodge Del Mar Santiago,Santiago,hotel,154493.0,8.6,2
Lodge Del Mar Santiago,Santiago,hotel,212326.0,8.8,2
Lodge Norte Santiago,Santiago,hotel,135846.0,8.0,2
Lodge Plaza Santiago,Santiago,hotel,185004.0,8.2,2
Lodge Primavera Santiago,Santiago,hotel,56783.0,9.8,0
Lodge Sur Santiago,Santiago,hotel,153719.0,9.6,2
Lodge Sur Santiago,Santiago,hotel,84701.0,8.4,0
Lodge Vista Hermosa Santiago,Santiago,hotel,192681.0,9.4,2
MR Hotel Providencia (ex Hotel Neruda),Santiago,hotel,196223.0,8.6,2
MR Hotel Providencia (ex Hotel Neruda),Santiago,hotel,100475.0,8.2,1
Mercure Santiago Centro,Santiago,hotel,62667.0,8.0,1
NH Ciudad de Santiago,Santiago,hotel,87348.0,8.6,0
NH Collection,Santiago,hotel,134625.0,8.1,2
NH Collection Plaza Santiago,Santiago,hotel,119700.0,8.6,2
NH Collection Plaza Santiago,Santiago,hotel,130907.0,8.6,2
NH Collection Santiago Casacostanera,Santiago,hotel,146658.0,8.2,2
Nobile Hotel Estación Central,Santiago,hotel,61252.0,8.7,0
Novotel,Santiago,hotel,141947.0,8.1,2
Novotel Santiago,Santiago,hotel,125334.0,8.9,2
Novotel Santiago,Santiago,hotel,152137.0,7.9,2
Novotel Santiago Las Condes,Santiago,hotel,215058.0,8.7,2
Novotel Santiago Las Condes,Santiago,hotel,96016.0,8.5,0
Novotel Santiago Providencia,Santiago,hotel,205200.0,8.7,2
Novotel Santiago Providencia,Santiago,hotel,96000.0,8.7,0
Novotel Santiago Vitacura,Santiago,hotel,180500.0,8.1,2
Novotel Santiago Vitacura,Santiago,hotel,81000.0,8.1,1
"Ola Santiago Providencia, Tapestry Collection by Hilton",Santiago,hotel,150969.0,8.5,2
Park Plaza Apart Hotel,Santiago,hotel,43886.0,8.7,0
Park Plaza Apartments,Santiago,hotel,65016.0,8.1,1
Park Plaza Santiago,Santiago,hotel,82896.0,8.2,1
Plaza El Bosque,Santiago,hotel,94698.0,8.2,1
Plaza El Bosque Ebro,Santiago,hotel,124253.0,8.6,2
Pullman Santiago El Bosque,Santiago,hotel,138700.0,9.0,2
Pullman Santiago El Bosque,Santiago,hotel,113173.0,8.3,2
Pullman Santiago Vitacura,Santiago,hotel,116785.0,8.7,2
RQ Santiago,Santiago,hotel,70300.0,8.6,0
Ritz-Carlton,Santiago,hotel,86660.0,8.3,0
Ritz-Carlton Santiago,Santiago,hotel,212757.0,8.8,2
Ritz-Carlton Santiago,Santiago,hotel,161069.0,6.6,1
Rugendas Hotel Boutique by Time,Santiago,hotel,130055.0,8.9,2
San Ignacio Suite,Santiago,hotel,36238.0,9.2,0
Sheraton,Santiago,hotel,72164.0,8.5,0
Sheraton Santiago,Santiago,hotel,166784.0,7.6,2
Sheraton Santiago Hotel and Convention Center,Santiago,hotel,155132.0,8.2,2
Solace Hotel Santiago,Santiago,hotel,107457.0,8.7,0
Sweet Stay Chile - Palacio de Gobierno,Santiago,hotel,49654.0,10.0,0
Teatinos 690 - Departamentos R&M,Santiago,hotel,62598.0,8.3,0
The Singular Santiago,Santiago,hotel,110580.0,8.1,1
W Santiago,Santiago,hotel,131183.0,8.8,2
Wyndham Santiago Aeropuerto,Santiago,hotel,95000.0,8.9,0
Wyndham Santiago Aeropuerto,Santiago,hotel,120355.0,8.9,0
Wyndham Santiago Pettra,Santiago,hotel,180949.0,8.7,2
abba Presidente Suites Santiago,Santiago,hotel,80750.0,8.3,0
abba Presidente Suites Santiago,Santiago,hotel,93136.0,8.0,1
ibis Santiago,Santiago,hotel,58434.0,7.1,1
ibis budget Santiago Providencia,Santiago,hotel,132000.0,8.0,2
Apart las Rastras talca,Talca,hotel,55521.0,8.3,0
Apartamentos Terrazas de Talca,Talca,hotel,64242.0,8.0,1
Condominio don Alfonso,Talca,hotel,135000.0,9.0,2
Cuatro Norte 955 Apartamento Full equipado,Talca,hotel,91341.0,8.9,0
Cómoda casa con 3 habitaciones de lujo en Talca,Talca,hotel,32768.0,8.9,0
Departamento Buena vista,Talca,hotel,45067.0,8.9,0
Departamento Buena vista,Talca,hotel,53730.0,8.0,1
Departamento Corporativo I Talca Norte - Rentcovac - Factura Inmediata,Talca,hotel,72020.0,7.6,1
Departamento Corporativo V Las Rastras 30 Oriente - RENTCOVAC - Factura Inmediata,Talca,hotel,173745.0,9.3,2
Departamento amoblado,Talca,hotel,39131.0,8.9,0
"Departamento full equipado ,2 dormitorios , Aire acondicionado, estacionamiento privado",Talca,hotel,122400.0,8.6,2
Diego De Almagro Talca Express,Talca,hotel,107101.0,8.4,0
Ecohotel Talca,Talca,hotel,85627.0,8.6,0
Ecohotel Talca,Talca,hotel,103161.0,8.6,0
Homestay - athlete and very happy family,Talca,hotel,40600.0,9.0,0
Hostal Casa Azul,Talca,hotel,61703.0,8.8,0
Hostal Del Centro Talca,Talca,hotel,52297.0,8.2,1
Hostal Pehuenche,Talca,hotel,59378.0,9.1,0
Hostal Plaza Maule,Talca,hotel,51742.0,7.8,1
Hostal Plaza Maule Express,Talca,hotel,51742.0,8.0,1
Hostel 1760,Talca,hotel,39760.0,7.9,1
Hotel Andino Talca,Talca,hotel,197732.0,6.7,2
Hotel Betinia,Talca,hotel,51495.0,8.0,1
Hotel Capelli Express,Talca,hotel,49745.0,7.8,1
Hotel Capelli Express,Talca,hotel,59683.0,8.2,1
Hotel Capelli Talca,Talca,hotel,72000.0,8.0,1
Hotel Casino,Talca,hotel,104409.0,9.7,0
Hotel Casino Talca,Talca,hotel,116272.0,8.3,2
Hotel Casino Talca,Talca,hotel,131817.0,8.2,2
Hotel Central Talca,Talca,hotel,63322.0,8.9,0
Hotel Cordillera,Talca,hotel,47771.0,8.3,0
Hotel Cordillera,Talca,hotel,56954.0,8.8,0
Hotel Costanera Talca,Talca,hotel,56387.0,6.8,1
Hotel Costanera Talca,Talca,hotel,161932.0,8.4,2
Hotel Del Mar Talca,Talca,hotel,56561.0,9.0,0
Hotel Diego De Almagro Talca,Talca,hotel,103654.0,8.4,0
Hotel Diego De Almagro Talca,Talca,hotel,116414.0,8.3,2
Hotel Diego de Almagro Talca Express,Talca,hotel,98246.0,8.7,0
Hotel Insigne,Talca,hotel,73910.0,8.5,0
Hotel Insigne,Talca,hotel,88117.0,9.1,0
Hotel Isla Bella Talca,Talca,hotel,76538.0,7.9,1
Hotel Isla Bella Talca,Talca,hotel,59758.0,7.7,1
Hotel Madero Talca,Talca,hotel,73150.0,8.8,0
Hotel Madero Talca,Talca,hotel,87049.0,8.5,0
Hotel Marcos Gamero,Talca,hotel,86258.0,9.1,0
Hotel Marcos Gamero,Talca,hotel,142500.0,9.1,2
Hotel Marcos Gamero,Talca,hotel,102839.0,8.7,0
Hotel Norte Talca,Talca,hotel,213841.0,7.7,2
Hotel Plaza,Talca,hotel,66383.0,8.7,0
Hotel Plaza Talca,Talca,hotel,171591.0,8.8,2
Hotel Plaza Talca,Talca,hotel,74703.0,9.0,0
Hotel Primavera Talca,Talca,hotel,178128.0,8.9,2
Hotel Stella,Talca,hotel,168683.0,7.4,2
Hotel Sur Talca,Talca,hotel,130569.0,6.7,1
Hotel Sur Talca,Talca,hotel,179731.0,9.4,2
Hotel Talca Apart Hotel,Talca,hotel,68677.0,8.8,0
Hotel Talca Center,Talca,hotel,52182.0,8.4,0
Hotel Talca Inn,Talca,hotel,128819.0,9.2,2
Hotel Talca Plaza,Talca,hotel,76581.0,7.9,1
Hotel Vista Hermosa Talca,Talca,hotel,133628.0,8.2,2
Lodge Andino Talca,Talca,hotel,136729.0,9.0,2
Lodge Andino Talca,Talca,hotel,105496.0,7.6,1
Lodge Central Talca,Talca,hotel,90651.0,9.6,0
Lodge Central Talca,Talca,hotel,76231.0,9.1,0
Lodge Costanera Talca,Talca,hotel,174477.0,8.6,2
Lodge Del Mar Talca,Talca,hotel,182894.0,7.7,2
Lodge Del Mar Talca,Talca,hotel,196513.0,9.7,2
Lodge Norte Talca,Talca,hotel,82481.0,7.1,1
Lodge Plaza Talca,Talca,hotel,186564.0,8.8,2
Lodge Plaza Talca,Talca,hotel,85723.0,7.2,1
Lodge Primavera Talca,Talca,hotel,86524.0,7.7,1
Lodge Primavera Talca,Talca,hotel,90274.0,7.8,1
Lodge Sur Talca,Talca,hotel,126797.0,8.0,2
